Time,x,y,z,Speedbreaker,Pothole
80.548,-2.87,2.18,8.73,0,0
80.61,-2.45,2.68,9.11,0,0
80.672,-0.46,2.22,9.92,0,0
80.741,0.53,3.17,8.73,0,0
80.821,0.34,2.98,8.66,0,0
80.896,1.53,4.18,7.65,0,0
80.963,0.89,5.6,7.55,0,0
81.025,0.42,5.98,7.4,0,0
81.092,0.91,5.79,7.59,0,0
81.161,1.18,5.09,6.82,0,0
81.233,0.72,4.18,7.97,0,0
81.298,0.23,3.87,8.01,0,0
81.362,0.8,4.21,8.69,0,0
81.429,1.42,5.22,8.69,0,0
81.492,2.45,5.22,9.11,0,0
81.561,3.26,4.71,8.2,0,0
81.623,2.45,3.95,8.08,0,0
81.691,0.19,3.72,7.63,0,0
81.755,-1.14,3.87,8.12,0,0
81.821,-1.33,4.4,7.74,0,0
81.887,-0.15,5.18,7.86,0,0
81.953,0.53,5.48,8.2,0,0
82.021,-0.31,4.56,8.81,0,0
82.083,-0.42,3.79,8.16,0,0
82.151,0.84,4.06,8.73,0,0
82.214,1.14,4.33,8.05,0,0
82.279,0.23,4.37,8.05,0,0
82.343,0.08,4.67,8.08,0,0
82.411,0.84,4.99,7.82,0,0
82.473,0.57,4.52,8.24,0,0
82.535,-0.08,4.29,8.66,0,0
82.599,-0.11,4.37,8.39,0,0
82.662,0.34,4.18,8.01,0,0
82.731,0.5,4.86,8.58,0,0
82.797,0,4.37,7.82,0,0
82.862,-0.38,4.29,8.77,0,0
82.928,-0.27,4.14,8.05,0,0
82.993,-0.65,3.3,8.05,0,0
83.063,-1.38,2.87,9.15,0,0
83.131,-1.04,3.34,8.16,0,0
83.197,-0.27,3.45,8.73,0,0
83.261,-0.27,3.38,9,0,0
83.343,-0.38,3.21,8.47,0,0
83.414,-0.5,3.34,9.38,0,0
83.477,-0.57,3.3,8.16,0,0
83.541,-0.93,3.41,9.04,0,0
83.611,-1.23,3.38,8.05,0,0
83.681,-1.54,4.06,8.43,0,0
83.751,-0.31,4.56,7.74,0,0
83.821,-0.46,3.34,8.96,0,0
83.889,-0.99,2.96,8.66,0,0
83.953,0.27,3.72,7.89,0,0
84.021,-0.04,5.24,8.77,0,0
84.091,-0.11,5.22,7.25,0,0
84.163,-1.12,4.63,8.27,0,0
84.228,-0.72,4.44,7.59,0,0
84.292,0.11,4.71,8.43,0,0
84.362,-0.69,4.71,8.47,0,0
84.432,-0.34,4.63,7.74,0,0
84.493,-0.8,4.9,9.49,0,0
84.559,-0.42,4.82,7.21,0,0
84.622,-0.61,4.94,8.24,0,0
84.685,-0.69,4.82,6.82,0,0
84.753,-1.54,4.82,8.2,0,0
84.821,-1.46,5.22,7.63,0,0
84.894,-0.93,5.22,7.93,0,0
84.962,-0.89,5.24,7.86,0,0
85.026,-0.65,5.22,8.05,0,0
85.092,-0.11,5.18,7.55,0,0
85.161,-0.27,5.13,7.74,0,0
85.235,-0.89,5.24,8.12,0,0
85.301,-0.65,5.05,7.35,0,0
85.362,-0.65,5.28,7.93,0,0
85.431,-0.57,5.43,7.59,0,0
85.493,-0.76,5.18,7.86,0,0
85.561,-0.69,5.33,7.74,0,0
85.622,-0.04,5.24,7.4,0,0
85.691,-0.34,5.24,8.35,0,0
85.753,-0.23,5.43,7.59,0,0
85.821,-0.27,5.22,7.5,0,0
85.882,-0.89,5.37,7.4,0,0
85.947,-0.76,5.24,7.59,0,0
86.011,-0.31,5.18,7.5,0,0
86.075,-0.19,5.52,7.74,0,0
86.141,0.08,5.43,7.46,0,0
86.205,-0.31,5.09,8.27,0,0
86.27,-0.34,5.28,7.93,0,0
86.341,-0.8,5.6,7.63,0,0
86.411,-0.46,5.33,8.12,0,0
86.481,0,4.99,8.01,0,0
86.552,0.34,5.52,8.31,0,0
86.621,-0.08,5.75,7.63,0,0
86.691,-0.65,5.48,8.39,0,0
86.761,-0.89,5.09,7.35,0,0
86.831,-0.31,5.52,7.78,0,0
86.901,-0.42,5.41,7.27,0,0
86.965,-0.42,5.18,8.12,0,0
87.031,-0.61,5.28,7.31,0,0
87.093,-0.19,5.09,7.16,0,0
87.157,-1.04,5.48,8.54,0,0
87.223,-1.31,5.24,7.08,0,0
87.283,-0.93,4.94,7.31,0,0
87.346,-0.31,5.05,7.55,0,0
87.408,-0.65,5.37,7.78,0,0
87.472,-1.57,4.99,8.31,0,0
87.542,-1.04,4.29,7.86,0,0
87.611,-0.53,4.52,7.82,0,0
87.684,-1.46,4.99,8.39,0,0
87.75,-1.31,4.75,7.86,0,0
87.813,-1.12,4.52,8.35,0,0
87.882,-0.76,4.06,7.7,0,0
87.951,-1.27,4.37,9.53,0,0
88.017,-0.99,3.49,7.04,0,0
88.081,-1.76,3.26,9.58,0,0
88.151,-1.42,3.83,8.08,0,0
88.221,-1.57,3.68,9.15,0,0
88.285,-0.89,3.6,7.82,0,0
88.351,-1.5,3.91,8.58,0,0
88.424,-1.54,3.53,8.58,0,0
88.488,-1.04,3.6,7.93,0,0
88.551,-1.73,3.72,8.54,0,0
88.611,-2.34,3.45,8.62,0,0
88.674,-1.65,3.83,8.27,0,0
88.735,-0.46,3.64,7.74,0,0
88.801,-1.08,3.6,8.58,0,0
88.871,-2.45,3.72,7.97,0,0
88.941,-2.18,3.72,8.62,0,0
89.007,-0.61,4.29,7.74,0,0
89.074,-0.53,4.21,9.11,0,0
89.143,-1.5,4.48,7.27,0,0
89.212,-0.69,5.01,8.08,0,0
89.281,-0.8,4.79,8.47,0,0
89.354,-0.99,4.75,8.47,0,0
89.418,-0.19,4.6,8.27,0,0
89.482,-0.8,4.67,8.2,0,0
89.551,-1.08,4.48,7.46,0,0
89.613,-1.65,4.52,8.58,0,0
89.681,-1.38,4.75,8.01,0,0
89.744,-0.5,4.02,7.27,0,0
89.813,-0.76,4.44,8.81,0,0
89.878,-1.42,4.37,7.04,0,0
89.942,-1.54,4.02,8.58,0,0
90.008,-0.57,4.1,7.31,0,0
90.079,-0.61,4.14,9.11,0,0
90.143,-1.04,3.95,7.89,0,0
90.211,-1.18,4.21,9.04,0,0
90.278,-0.46,3.95,8.12,0,0
90.342,-0.95,3.79,9.11,0,0
90.411,-1.65,3.99,8.24,0,0
90.473,-1.5,3.57,8.24,0,0
90.541,-1.04,2.87,8.88,0,0
90.603,-0.84,3.3,8.62,0,0
90.671,-0.53,3.68,8.35,0,0
90.741,-1.65,3.21,8.16,0,0
90.807,-2.11,2.98,8.27,0,0
90.872,-1.65,3.38,8.73,0,0
90.943,-0.76,3.34,8.16,0,0
91.01,-1.31,3.02,8.69,0,0
91.075,-1.92,3.41,8.5,0,0
91.141,-1.76,3.57,8.77,0,0
91.211,-0.72,3.17,8.62,0,0
91.281,-0.11,3.26,9.04,0,0
91.351,-0.72,3.34,8.73,0,0
91.421,-1.38,3.15,9.04,0,0
91.492,-1.38,3.49,9.19,0,0
91.561,-0.53,3.15,8.35,0,0
91.625,-0.8,3.15,9,0,0
91.695,-1.69,3.3,7.46,0,0
91.762,-2.22,3.45,9.7,0,0
91.827,-1.46,3.11,8.16,0,0
91.899,-0.61,3.17,9.08,0,0
91.963,-0.69,3.3,8.47,0,0
92.026,-1.5,3.41,9.11,0,0
92.089,-1.27,3.21,8.12,0,0
92.15,-1.27,3.34,9.3,0,0
92.214,-1.5,3.3,7.86,0,0
92.282,-1.18,3.21,8.24,0,0
92.351,-1.57,2.96,7.63,0,0
92.421,-1.99,3.34,9.34,0,0
92.491,-1.54,3.15,8.01,0,0
92.561,-1.12,3.06,9.81,0,0
92.634,-1.04,3.3,8.24,0,0
92.697,-1.57,3.57,8.58,0,0
92.761,-1.76,3.45,8.92,0,0
92.834,-1.31,3.41,8.77,0,0
92.901,-0.95,3.3,8.92,0,0
92.963,-1.31,3.06,8.2,0,0
93.031,-1.73,3.38,9.49,0,0
93.093,-0.89,3.34,8.01,0,0
93.157,-1.08,3.38,9.23,0,0
93.221,-1.38,3.64,7.21,0,0
93.291,-1.42,3.68,8.43,0,0
93.363,-1.92,3.17,8.35,0,0
93.428,-0.93,3.49,8.81,0,0
93.492,-0.42,3.64,8.5,0,0
93.555,-1.18,3.41,7.89,0,0
93.627,-2.07,3.68,8.43,0,0
93.693,-0.84,3.45,8.47,0,0
93.762,-0.04,3.17,8.69,0,0
93.831,0,3.17,9.7,0,0
93.911,-0.8,2.64,8.62,0,0
93.986,-0.46,2.53,9.34,0,0
94.049,-0.65,2.45,9.19,0,0
94.113,-1.31,2.11,8.31,0,0
94.181,-1.23,2.18,9.04,0,0
94.244,-1.18,1.76,9.04,0,0
94.309,-1.57,1.8,9.77,0,0
94.373,-1.65,2.07,8.35,0,0
94.441,-2.72,1.92,9.89,0,0
94.503,-1.65,2.03,9.04,0,0
94.571,-1.18,2.03,9.43,0,0
94.641,-1.23,2.22,9.38,0,0
94.712,-1.31,1.92,8.58,0,0
94.783,-0.99,2.03,9.3,0,0
94.852,-1.54,2.07,9.04,0,0
94.921,-1.69,2.11,9.3,0,0
94.983,-1.14,2.11,9.34,0,0
95.052,-0.61,2.07,9.47,0,0
95.129,-0.8,1.92,9.34,0,0
95.193,-1.46,2.15,8.85,0,0
95.261,-1.99,2.22,8.69,0,0
95.331,-1.92,2.18,9.08,0,0
95.401,-0.95,2.15,9.66,0,0
95.471,-0.72,2.15,8.66,0,0
95.537,-1.61,2.49,9.62,0,0
95.602,-1.31,3.99,7.74,0,0
95.671,-0.15,4.33,7.7,0,0
95.735,-0.84,3.83,8.66,0,0
95.801,-0.89,3.87,7.89,0,0
95.871,0.11,4.02,8.85,0,0
95.938,-0.19,3.83,8.5,0,0
96.002,-0.72,3.91,8.58,0,0
96.071,-0.5,3.87,9.04,0,0
96.156,-0.23,3.64,7.89,0,0
96.224,-1.14,3.99,10.76,0,0
96.285,-1.38,3.79,8.27,0,0
96.345,-1.27,3.95,10.08,0,0
96.412,-0.99,3.95,11.07,0,0
96.481,-1.73,3.79,8.81,0,0
96.548,-0.72,4.21,8.08,0,0
96.613,-0.27,4.14,2.68,0,0
96.678,0.19,2.64,2.72,0,0
96.74,-0.95,2.53,2.49,0,0
96.803,-2.64,3.72,8.88,0,0
96.872,-1.33,3.76,13.38,0,0
96.941,1.5,3.95,9.58,0,0
97.008,1.95,4.79,12.56,0,0
97.073,-0.42,3.38,13.4,0,0
97.141,-1.04,1.5,6.78,0,0
97.214,0,1.27,6.21,0,0
97.278,-0.46,2.98,6.17,0,0
97.343,-1.61,4.4,5.86,0,0
97.411,-0.11,4.6,7.78,0,0
97.472,0.3,5.13,8.92,0,0
97.541,0.72,4.33,7.44,0,0
97.613,0.11,5.75,10.53,0,0
97.678,-0.34,5.43,8.31,0,0
97.743,-1.38,4.4,9.7,0,0
97.812,-0.23,4.52,8.47,0,0
97.881,1.57,4.82,7.59,0,0
97.953,1.14,5.05,6.7,0,0
98.018,0,5.01,7.59,0,0
98.083,-0.11,4.9,7.04,0,0
98.151,0.04,4.82,7.35,0,0
98.221,0.11,5.24,7.97,0,0
98.291,-0.38,5.13,8.08,0,0
98.356,0.19,4.94,7.93,0,0
98.428,0.91,4.86,8.31,0,0
98.492,0.38,4.75,8.39,0,0
98.559,-0.27,4.33,8.39,0,0
98.622,-0.19,4.14,7.97,0,0
98.681,-0.15,4.14,8.08,0,0
98.754,-0.76,3.95,7.7,0,0
98.822,-1.33,3.91,8.35,0,0
98.891,-1.14,4.02,8.27,0,0
98.961,0.11,3.91,7.86,0,0
99.031,0.38,3.64,8.77,0,0
99.101,-0.04,3.76,9.53,0,0
99.171,-0.27,3.79,8.16,0,0
99.243,-0.76,4.14,9.23,0,0
99.308,-1.08,3.99,8.01,0,0
99.373,-0.72,3.72,8.31,0,0
99.441,0.27,3.53,7.97,0,0
99.51,0.8,3.87,8.2,0,0
99.573,0.76,4.02,8.47,0,0
99.641,0.76,3.99,8.2,0,0
99.704,0.19,3.95,9,0,0
99.772,0.08,3.64,8.66,0,0
99.841,-0.04,3.64,8.39,0,0
99.913,-0.04,3.79,8.77,0,0
99.978,0.23,3.64,7.93,0,0
100.043,0.15,3.57,9,0,0
100.113,0.23,3.57,7.97,0,0
100.181,0.08,3.76,9.53,0,0
100.251,0.91,3.6,7.78,0,0
100.321,1.42,3.45,8.54,0,0
100.391,0.99,3.41,8.12,0,0
100.462,-0.69,3.87,7.46,0,0
100.531,-1.92,3.64,8.12,0,0
100.603,-1.76,3.6,9,0,0
100.668,-0.69,3.83,8.85,0,0
100.732,1.69,3.95,10.19,0,0
100.801,2.49,3.21,8.16,0,0
100.863,1.69,2.83,8.81,0,0
100.931,0.8,2.91,8.54,0,0
100.993,-0.38,4.1,8.62,0,0
101.056,-1.54,3.79,8.85,0,0
101.119,-1.04,3.53,8.54,0,0
101.181,-0.08,4.06,8.81,0,0
101.255,1.12,3.68,8.66,0,0
101.32,0.53,3.21,7.65,0,0
101.382,0.3,3.64,8.35,0,0
101.445,0.46,3.83,8.43,0,0
101.511,0.34,3.76,8.81,0,0
101.581,0.3,3.91,8.96,0,0
101.653,-0.19,3.83,8.5,0,0
101.718,-0.15,3.64,8.5,0,0
101.782,-0.38,3.87,8.77,0,0
101.851,-0.42,4.18,8.73,0,0
101.923,-0.23,4.1,9.04,0,0
101.988,0.11,3.64,8.35,0,0
102.053,0.08,4.02,8.73,0,0
102.121,-0.34,4.86,8.24,0,0
102.183,-0.23,4.29,7.74,0,0
102.251,0.38,4.29,8.2,0,0
102.313,0.15,4.37,8.47,0,0
102.382,0.19,4.75,9.11,0,0
102.451,1.18,4.71,7.89,0,0
102.517,1.08,4.63,8.27,0,0
102.584,-0.38,4.48,8.58,0,0
102.651,-0.72,4.33,8.54,0,0
102.724,0.69,4.25,7.55,0,0
102.789,0.61,4.52,8.54,0,0
102.852,0.11,4.52,8.16,0,0
102.921,0.57,4.21,7.82,0,0
102.981,0.23,4.37,7.74,0,0
103.043,-0.08,4.33,7.5,0,0
103.11,-0.04,4.37,8.77,0,0
103.173,1.12,4.1,8.39,0,0
103.241,0.99,4.33,9.08,0,0
103.303,0.27,4.33,8.69,0,0
103.374,0.19,4.14,7.86,0,0
103.436,0.04,4.29,8.05,0,0
103.499,-0.57,4.18,8.05,0,0
103.56,-0.34,4.02,7.55,0,0
103.631,1.23,4.4,8.43,0,0
103.696,1.33,4.56,8.66,0,0
103.763,0.46,4.18,8.16,0,0
103.826,0.15,4.29,7.93,0,0
103.891,0.11,4.6,8.2,0,0
103.961,-0.38,4.37,8.47,0,0
104.028,-0.19,4.21,7.78,0,0
104.092,-0.27,4.4,7.86,0,0
104.161,-0.61,4.48,8.5,0,0
104.231,-0.38,4.21,7.89,0,0
104.308,-0.72,4.29,9,0,0
104.372,-0.42,3.99,8.43,0,0
104.441,-0.5,3.83,8.81,0,0
104.511,-0.65,3.95,8.2,0,0
104.584,-1.38,4.06,8.16,0,0
104.648,-1.65,4.06,8.35,0,0
104.713,-1.61,3.68,8.81,0,0
104.781,-1.65,4.06,8.39,0,0
104.847,-1.38,4.29,7.97,0,0
104.913,-1.76,4.29,8.62,0,0
104.978,-2.11,3.99,8.01,0,0
105.042,-1.92,3.68,8.12,0,0
105.137,-1.42,4.25,8.81,0,0
105.201,-1.57,4.18,7.7,0,0
105.267,-1.92,3.99,8.24,0,0
105.331,-1.8,3.99,8.01,0,0
105.401,-1.99,3.95,8.24,0,0
105.471,-1.73,4.14,8.2,0,0
105.541,-1.8,4.02,7.97,0,0
105.611,-1.76,4.02,8.69,0,0
105.682,-1.38,4.06,8.5,0,0
105.751,-1.12,4.06,8.08,0,0
105.821,-1.42,4.02,8.08,0,0
105.885,-1.84,3.83,7.86,0,0
105.947,-1.73,3.91,8.88,0,0
106.009,-1.5,4.02,7.97,0,0
106.073,-1.65,4.25,8.39,0,0
106.141,-1.76,4.1,8.2,0,0
106.203,-1.14,3.91,7.74,0,0
106.271,-1.88,4.14,8.54,0,0
106.343,-2.07,4.02,7.5,0,0
106.405,-1.69,4.06,8.39,0,0
106.478,-1.27,4.29,7.78,0,0
106.544,-0.84,3.95,9.19,0,0
106.605,-0.5,4.06,8.85,0,0
106.669,-1.12,4.06,9.53,0,0
106.741,-1.88,3.76,9.34,0,0
106.814,-2.56,4.21,9.77,0,0
106.878,-2.49,4.18,8.81,0,0
106.943,-1.57,4.4,6.7,0,0
107.011,-1.33,3.72,1.8,0,0
107.074,0.38,3.21,4.21,0,0
107.141,-0.76,4.02,4.63,0,0
107.205,-1.65,4.18,9.34,1,0
107.283,-0.61,4.18,10.5,1,0
107.355,-0.5,5.13,12.95,1,0
107.423,-1.08,5.52,11.41,1,0
107.485,-1.65,3.99,10.61,1,0
107.55,-0.89,2.64,7.31,1,0
107.621,-0.53,2.11,5.75,1,0
107.691,-1.14,2.37,5.63,0,0
107.761,-1.95,3.68,6.43,0,0
107.826,-1.18,4.75,7.16,0,0
107.891,-0.65,5.63,8.73,0,0
107.964,-1.65,6.24,8.92,0,0
108.032,-0.15,5.28,8.85,0,0
108.095,-0.04,4.52,10.42,0,0
108.163,0.27,4.9,8.62,0,0
108.227,-0.27,5.37,8.05,0,0
108.293,-0.84,5.79,7.93,0,0
108.363,-1.14,5.22,6.24,0,0
108.431,-0.19,4.9,6.05,0,0
108.493,-0.38,5.24,6.4,0,0
108.561,-0.93,5.18,6.36,0,0
108.623,-0.93,5.6,7.97,0,0
108.691,0.11,5.83,7.5,0,0
108.751,0.3,6.05,9.11,0,0
108.821,-0.15,6.02,8.43,0,0
108.892,0.11,5.43,7.44,0,0
108.971,0.15,5.33,7.59,0,0
109.045,-0.53,5.13,6.36,0,0
109.107,-0.99,5.43,6.36,0,0
109.17,-0.93,5.41,6.59,0,0
109.232,-0.76,6.09,9.47,0,0
109.299,-0.04,5.9,7.25,0,0
109.362,-0.5,5.71,9,0,0
109.431,0.15,5.9,7.35,0,0
109.493,0.08,5.48,7.59,0,0
109.561,-0.19,5.09,6.97,0,0
109.642,-0.57,6.28,8.35,0,0
109.72,-0.46,6.24,7.04,0,0
109.791,-0.72,5.79,7.97,0,0
109.861,0.15,5.67,7.74,0,0
109.934,0.38,5.48,6.82,0,0
110.001,-0.27,5.56,7.35,0,0
110.068,-0.95,5.79,7.16,0,0
110.133,-1.31,5.67,8.31,0,0
110.198,0.27,5.83,8.01,0,0
110.263,1.18,5.56,7.4,0,0
110.331,0.11,5.56,7.35,0,0
110.395,-1.04,5.75,7.01,0,0
110.461,-1.69,6.09,7.74,0,0
110.533,-0.34,5.67,6.82,0,0
110.599,0.91,5.48,7.27,0,0
110.661,0.72,5.94,8.39,0,0
110.729,-0.23,5.67,7.08,0,0
110.792,-0.95,5.94,8.43,0,0
110.861,-0.15,5.6,6.89,0,0
110.931,-0.04,5.86,8.39,0,0
111.009,-0.38,6.05,7.04,0,0
111.073,-0.42,5.83,7.93,0,0
111.141,0.46,6.02,7.74,0,0
111.203,0.19,5.71,7.25,0,0
111.271,-0.53,5.71,7.59,0,0
111.348,0.11,5.28,7.65,0,0
111.413,-0.34,4.33,7.86,0,0
111.484,-0.8,3.57,8.58,0,0
111.555,-0.65,3.95,7.89,0,0
111.617,-0.61,4.25,7.93,0,0
111.682,-0.93,3.99,7.82,0,0
111.751,-0.08,4.1,8.12,0,0
111.821,-0.31,4.06,8.24,0,0
111.891,-1.04,4.1,8.39,0,0
111.961,-1.33,3.95,8.47,0,0
112.027,-1.18,4.1,7.93,0,0
112.093,-1.23,4.37,8.31,0,0
112.157,-0.69,4.6,7.89,0,0
112.223,-1.38,4.33,8.66,0,0
112.291,-1.18,5.01,7.4,0,0
112.354,-0.38,5.22,7.31,0,0
112.421,-0.8,5.13,8.12,0,0
112.494,-0.84,5.13,7.78,0,0
112.558,-0.42,5.09,8.35,0,0
112.623,-0.46,5.13,7.97,0,0
112.691,-0.99,5.33,8.39,0,0
112.754,-1.33,5.33,7.86,0,0
112.817,-1.18,5.48,7.78,0,0
112.88,-1.12,5.43,7.63,0,0
112.94,-0.61,5.01,7.59,0,0
113.012,-0.15,5.01,7.25,0,0
113.072,-0.72,4.86,7.74,0,0
113.143,-1.33,4.86,7.12,0,0
113.205,-0.93,4.79,7.27,0,0
113.273,-0.95,5.05,7.59,0,0
113.341,-1.04,5.22,7.89,0,0
113.404,-0.72,5.22,7.93,0,0
113.471,-1.04,5.28,8.16,0,0
113.533,-1.54,5.52,8.08,0,0
113.601,-1.88,5.9,8.2,0,0
113.663,-0.84,5.33,5.79,0,0
113.731,-0.65,5.01,9.81,0,0
113.804,-0.42,5.56,7.46,0,0
113.867,-0.42,5.01,7.27,0,0
113.932,-0.5,5.01,7.46,0,0
114.001,-0.42,5.67,8.58,0,0
114.075,0.11,5.28,9.53,0,0
114.145,-0.53,5.52,7.31,0,0
114.208,-1.23,6.13,8.01,0,0
114.271,-0.46,5.56,7.78,0,0
114.346,-0.53,5.52,7.44,0,0
114.413,-0.8,5.09,6.66,0,0
114.477,-1.31,4.75,6.66,0,0
114.541,-0.8,4.82,6.43,0,0
114.604,-0.11,4.94,6.89,0,0
114.671,-0.57,5.18,7.63,0,0
114.733,-0.89,5.09,8.05,0,0
114.801,-0.19,5.01,7.5,0,0
114.864,-0.61,5.56,7.74,0,0
114.931,-1.27,5.9,8.24,0,0
115.001,-0.95,5.28,7.7,0,0
115.073,-0.04,5.56,7.74,0,0
115.141,-1.18,5.37,8.2,0,0
115.212,-1.65,5.41,8.27,0,0
115.275,-0.42,5.28,6.97,0,0
115.337,0,5.48,8.73,0,0
115.401,-0.31,5.56,7.44,0,0
115.463,-0.89,4.52,8.16,0,0
115.53,-0.72,4.33,7.04,0,0
115.593,-0.31,4.63,8.88,0,0
115.661,-1.12,3.83,8.39,0,0
115.731,-1.23,3.57,7.78,0,0
115.801,-0.99,4.63,9.23,0,0
115.871,-1.23,4.6,7.65,0,0
115.943,-1.18,4.06,8.01,0,0
116.008,-0.72,4.29,7.93,0,0
116.074,-0.99,3.83,7.55,0,0
116.141,-0.65,3.76,7.97,0,0
116.211,-0.95,4.06,8.05,0,0
116.281,-1.38,4.18,8.01,0,0
116.358,-0.72,4.25,7.86,0,0
116.421,-1.14,4.25,8.69,0,0
116.492,-1.12,4.48,8.73,0,0
116.561,-1.31,4.06,8.88,0,0
116.623,-1.38,3.49,9.11,0,0
116.694,-0.69,4.48,8.01,0,0
116.757,-0.38,5.79,7.21,0,0
116.82,-0.42,4.94,7.35,0,0
116.893,-1.18,4.33,7.82,0,0
116.957,-0.08,4.79,7.55,0,0
117.023,-0.19,4.33,8.05,0,0
117.091,-1.38,4.86,8.73,0,0
117.161,-0.72,4.9,7.4,0,0
117.231,-0.72,4.67,8.2,0,0
117.296,-1.38,5.43,8.92,0,0
117.361,-0.84,4.82,7.93,0,0
117.425,-0.95,3.95,8.31,0,0
117.485,-0.76,4.29,7.74,0,0
117.551,-1.46,4.67,8.47,0,0
117.616,-1.84,4.21,8.01,0,0
117.687,-0.89,3.95,7.44,0,0
117.753,-1.14,4.1,7.93,0,0
117.821,-1.33,4.25,8.01,0,0
117.891,-1.23,4.21,8.2,0,0
117.961,-1.12,3.91,8.35,0,0
118.031,-0.76,3.99,7.12,0,0
118.102,-1.73,4.06,8.2,0,0
118.171,-2.03,4.14,8.35,0,0
118.241,-1.33,4.14,8.01,0,0
118.313,-1.33,4.4,8.77,0,0
118.378,-1.61,4.6,8.27,0,0
118.442,-1.46,4.82,8.73,0,0
118.512,-0.61,5.28,7.7,0,0
118.581,-0.99,4.44,8.73,0,0
118.652,-0.65,5.01,7.21,0,0
118.716,-1.04,4.6,8.47,0,0
118.777,-1.33,4.56,7.27,0,0
118.841,-0.61,4.71,7.5,0,0
118.911,-1.76,4.56,8.73,0,0
118.981,-1.57,4.75,7.59,0,0
119.046,-1.38,4.56,8.66,0,0
119.112,-1.04,4.67,7.27,0,0
119.181,-1.23,4.79,8.85,0,0
119.251,-1.23,4.67,7.74,0,0
119.316,-0.89,4.18,6.78,0,0
119.382,-1.04,4.37,7.63,0,0
119.449,-0.72,4.71,8.43,0,0
119.512,-0.99,4.25,8.58,0,0
119.581,-1.12,4.29,7.4,0,0
119.653,-1.46,5.22,8.88,0,0
119.717,-1.23,4.75,6.93,0,0
119.779,-0.99,4.21,8.88,0,0
119.84,-1.12,4.9,8.01,0,0
119.911,-1.5,4.37,7.12,0,0
119.983,-1.23,4.25,8.31,0,0
120.048,-1.27,4.86,7.74,0,0
120.117,-2.07,4.37,8.05,0,0
120.182,-1.31,4.56,8.12,0,0
120.251,-1.33,4.75,8.01,0,0
120.328,-1.57,4.44,7.86,0,0
120.392,-0.93,4.71,8.35,0,0
120.461,-1.38,4.33,8.31,0,0
120.536,-1.12,4.79,8.35,0,0
120.603,-1.23,4.71,8.24,0,0
120.664,-0.89,4.71,8.05,0,0
120.732,-1.23,4.79,7.97,0,0
120.801,-1.61,4.71,8.12,0,0
120.871,-1.23,4.29,7.08,0,0
120.941,-1.18,4.37,7.86,0,0
121.011,-1.14,4.6,7.74,0,0
121.081,-1.65,3.99,7.4,0,0
121.143,-1.04,4.25,7.44,0,0
121.211,-1.46,4.94,8.27,0,0
121.281,-1.61,4.48,7.78,0,0
121.353,-1.38,4.63,8.81,0,0
121.421,-1.5,4.9,8.16,0,0
121.485,-1.73,4.63,8.05,0,0
121.547,-1.54,4.94,8.66,0,0
121.623,-1.12,4.86,7.97,0,0
121.693,-1.33,4.48,8.5,0,0
121.756,-0.95,4.67,7.21,0,0
121.824,-1.23,4.21,7.93,0,0
121.888,-0.93,4.37,7.59,0,0
121.953,-0.93,4.48,7.89,0,0
122.021,-1.54,4.29,8.73,0,0
122.083,-0.95,4.6,7.82,0,0
122.155,-1.08,4.71,8.01,0,0
122.218,-1.57,4.67,7.89,0,0
122.282,-1.08,4.67,8.08,0,0
122.351,-0.99,4.14,7.97,0,0
122.424,-1.5,4.29,8.08,0,0
122.486,-1.57,4.6,8.88,0,0
122.55,-0.95,4.37,7.89,0,0
122.613,-0.89,4.33,7.27,0,0
122.681,-0.84,4.6,8.05,0,0
122.751,-1.14,4.02,7.74,0,0
122.821,-0.76,3.83,8.31,0,0
122.891,-0.72,4.21,8.62,0,0
122.961,-1.42,4.29,8.35,0,0
123.033,-1.18,4.82,8.69,0,0
123.102,-1.33,4.99,8.92,0,0
123.171,-1.31,4.75,8.77,0,0
123.243,-0.57,4.14,7.01,0,0
123.308,-1.08,3.95,7.4,0,0
123.374,-1.76,4.21,8.54,0,0
123.441,-1.23,3.91,6.93,0,0
123.503,-0.95,3.79,8.58,0,0
123.571,-0.89,4.63,7.78,0,0
123.641,-1.69,4.56,8.12,0,0
123.712,-1.23,4.44,8.01,0,0
123.784,-0.53,4.63,8.16,0,0
123.849,-0.61,4.02,8.16,0,0
123.912,-0.99,4.1,8.27,0,0
123.981,-2.03,4.71,9.49,0,0
124.051,-0.8,4.48,7.31,0,0
124.12,-0.69,3.91,7.7,0,0
124.183,-0.65,4.94,8.2,0,0
124.251,-1.08,4.52,8.73,0,0
124.315,-0.46,3.57,6.82,0,0
124.381,-0.38,4.33,8.35,0,0
124.443,-1.18,4.94,9.34,0,0
124.512,-1.31,4.18,8.01,0,0
124.584,-0.42,4.37,8.27,0,0
124.651,-0.31,5.18,7.59,0,0
124.715,-1.27,4.29,7.63,0,0
124.781,-1.57,3.99,8.96,0,0
124.845,-0.46,4.56,8.39,0,0
124.912,-0.8,4.33,8.85,0,0
124.981,-0.69,4.67,8.12,0,0
125.054,-0.69,4.94,7.4,0,0
125.128,-0.46,4.52,7.82,0,0
125.192,-0.72,4.21,7.7,0,0
125.261,-1.18,4.21,7.97,0,0
125.331,-1.31,4.29,7.78,0,0
125.402,-0.84,4.56,8.35,0,0
125.471,-0.89,4.6,8.31,0,0
125.53,-1.04,4.86,7.86,0,0
125.592,-1.18,4.75,9.28,0,0
